"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
5303,5,"turk18-color-tableau","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/5df4691b6a1421079c4df8e9a89a2119.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5403,5,"turk18-color-tableau","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/d339cb356d8c4b04a6145860e04cf038.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-tableau"
2513,3,"turk18-colorEllipse-tableau","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/d5937676b893142301c995aae5d430f5.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2613,3,"turk18-colorEllipse-tableau","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/4af3ab76e8eef0e45090a05b192e1fa1.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2713,3,"turk18-colorEllipse-tableau","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/33df4e5fd08e5223066c3c0cf1740dfc.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2813,5,"turk18-colorEllipse-tableau","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/f1304355b7a7c5cfed9a627302a2f7f0.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-tableau"
2913,5,"turk18-colorEllipse-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/b1c7de359b775e91e10b2759487b0495.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3013,5,"turk18-colorEllipse-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/2ecb831ac18a6b76cf7018d5c49cb367.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3113,3,"turk18-colorEllipse-tableau","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/2f770cde1d1bef9067c22b52114bcd17.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3213,3,"turk18-colorEllipse-tableau","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/46c2ffa94d3ffa12c5350c163cd9c381.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3313,3,"turk18-colorEllipse-tableau","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/9a7adb915527cf86bf061074ea9b79cf.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3413,5,"turk18-colorEllipse-tableau","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/a96337b6174ae60d014de21196e0eece.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3513,5,"turk18-colorEllipse-tableau","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/333631cba411b760db9da797b95a4664.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3613,5,"turk18-colorEllipse-tableau","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/0e89105ddfd79d7a3b068dd729fd3d69.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-tableau"
4313,3,"turk18-colorEllipse-tableau","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/7cd58a61cd0db637b98f12e128d97443.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4413,3,"turk18-colorEllipse-tableau","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/a2dcf697f544f834f2c5eae507865cf4.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4513,3,"turk18-colorEllipse-tableau","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/131d81df469b085ec1b7377bbaeccb9a.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4613,5,"turk18-colorEllipse-tableau","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/f5cadba79116cf122b6dd9aa74b5d23f.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4713,5,"turk18-colorEllipse-tableau","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/59c1ed758f6d5e31cd616b9f359d3824.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4813,5,"turk18-colorEllipse-tableau","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/134c458f2a2988e01a1119e71ce94f3a.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4913,3,"turk18-colorEllipse-tableau","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/7cbf70e62c5d6344ab2acb34f5d79bcd.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5013,3,"turk18-colorEllipse-tableau","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/e04b3ef82088b1aacf28875d91fd53d1.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5113,3,"turk18-colorEllipse-tableau","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/6144dabf7835d8973fa3285accdd6746.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5213,5,"turk18-colorEllipse-tableau","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/3614a1865335da77a35d579aa5b34ae1.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5313,5,"turk18-colorEllipse-tableau","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/e3e3f86d5028f271ea44164136d1b469.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5413,5,"turk18-colorEllipse-tableau","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/5692c0019a8f2f72e8dfa2dbfeaadbf5.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-tableau"
2533,3,"turk18-colorTrend-tableau","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/c6e5099bd33a213623c9117b9b17c363.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2633,3,"turk18-colorTrend-tableau","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/fb62514517b3f8c25937a9d754bc5ca4.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2733,3,"turk18-colorTrend-tableau","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/135fe839bdcadc947d939fe899120705.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2833,5,"turk18-colorTrend-tableau","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/75eb08c5207eb63c42af068439f874e1.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-tableau"
2933,5,"turk18-colorTrend-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/5c727920e61b2410ce448852686ae6bb.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3033,5,"turk18-colorTrend-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/938f7abb8f169fda78bbb52ed2bd91bc.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3133,3,"turk18-colorTrend-tableau","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/7d435b3c0607df65550cbc64a4636bb3.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3233,3,"turk18-colorTrend-tableau","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/3e04a40955835c90dd95e276a42e22c9.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3333,3,"turk18-colorTrend-tableau","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/41a36c8c5b02d246f684d47673fbce5e.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3433,5,"turk18-colorTrend-tableau","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/1c7cf012db555e80e0e9fbcf9460d44a.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3533,5,"turk18-colorTrend-tableau","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/65c5e05bf67934d5b5767695ee43eab7.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3633,5,"turk18-colorTrend-tableau","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/69df978cd47c6085317c15a4171cfab9.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-tableau"
4333,3,"turk18-colorTrend-tableau","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/a315a44e9030d652babdd551b855ec63.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4433,3,"turk18-colorTrend-tableau","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/13268873102c0abee9b7af278d9b36d4.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4533,3,"turk18-colorTrend-tableau","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/da0bb39ac53d5e9c6b8efb725e1f5dcc.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4633,5,"turk18-colorTrend-tableau","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/3af6cc388d9e44fdfcfa76c37a8becad.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4733,5,"turk18-colorTrend-tableau","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/352842cc3a160a820d17a6a5ef42ff2a.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4833,5,"turk18-colorTrend-tableau","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/3c2f874f8d2bd7fbb0aefbf78e661e51.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4933,3,"turk18-colorTrend-tableau","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/f4f8a53d11b8f1e6884712c9c95302e9.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5033,3,"turk18-colorTrend-tableau","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/ce1722f95cd8024f6242e008f106dd90.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5133,3,"turk18-colorTrend-tableau","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/16923c02b4b56817e2aec83c29758c6f.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5233,5,"turk18-colorTrend-tableau","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/65400bb603fc5f462f0db604bd9630e0.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5333,5,"turk18-colorTrend-tableau","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/274d307ee84b9271cd524aa76af21618.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5433,5,"turk18-colorTrend-tableau","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/1d4a9006b74df0246aabbfc4a4131750.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-tableau"
2523,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/e0fca99023140da30f27880389023823.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2623,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/7a1028cba38d0417b2fe8524f37542d5.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2723,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/339ea791ff111bdd3b7f7d488956e0d2.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2823,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/69d34d1b07656a36664fb0e3ef5792e1.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-tableau"
2923,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/fa76e3266336f55171a5b23330a33c34.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3023,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/30d9c2bd664fb1c2b5c7016be566d2a8.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3123,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/16dcd936a89af529cd851ed46b13420d.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3223,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/1bbe4c973239a8f8a9d3c77db4e6051a.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3323,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/e52736c1075bf5589279607dcfa179dd.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3423,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/5375b9600ec76ac49489d48bd957056f.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3523,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/7a92ac1982c085e0486a52265f2ebf11.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3623,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/f0814f58c645d08107d5e0442f680f57.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-tableau"
4323,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/eb575f399f0adcca753898cd756a46ab.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4423,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/bfb7e1070c7224b56c03c36c5876fd72.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4523,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/3eb44e1c441161e941aca6df95ea0d4e.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4623,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/0de0cbcc83d9aabc099e201339a43164.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4723,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/1a6eb91da5b04b5d29c947131cc51c69.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4823,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/85cc8d1c9f8496330f9c33def03c025d.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4923,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/e9ec627a7da46a30aa61cef71fc4d0d6.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5023,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/faf0611ef47cf892122a9fe865996003.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5123,3,"turk18-colorEllipseTrendError-tableau","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/a762efa9d910fed2e38dc87fc0f78af2.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5223,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/5e2f057da811386ad8d44a4d86cee4de.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5323,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/380e6394a17f69082270634959c67e9d.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-tableau"
5423,5,"turk18-colorEllipseTrendError-tableau","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/626460ba748c1dc900b7b18a64e1e1d0.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-tableau"
2500,3,"turk18-color-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/f1e05277d5fdb520c7d115588757af87.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2600,3,"turk18-color-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/c8e80d37d79e548725fc0032292f9d5d.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2700,3,"turk18-color-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/7d0664fa480751b219c981f3a9e0cd1c.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2800,5,"turk18-color-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/a67c5d38a037d8b95a20111a21113159.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
2900,5,"turk18-color-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/6d27c39cfab82c06e1fcc3908089f89b.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3000,5,"turk18-color-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/41d2b299dff6af55b38dbf2bea3eb0fe.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3100,3,"turk18-color-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/d1700bafd23ef6086fd87af5d936db3b.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3200,3,"turk18-color-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/222eab02896a7f60f111646bbac7f9ad.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3300,3,"turk18-color-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/4aee94a0e7b9963e183d739355315408.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3400,5,"turk18-color-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/a17372690c6ad6b642b8103fd520ed71.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3500,5,"turk18-color-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/d994600521689000b1baed88b5e97f22.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3600,5,"turk18-color-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/e914aea8169c947f374e999288b0cc28.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
4300,3,"turk18-color-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/982eba6044a379bb98ce931c1791b098.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4400,3,"turk18-color-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/35e48314d1416ea72e112aec3c936938.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4500,3,"turk18-color-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/b9aa36819c81778702814856670ef270.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4600,5,"turk18-color-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/bee309b0a68cdb5b61443b192d54d4b4.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4700,5,"turk18-color-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/2b8f06cde45800f957bd86a94c896052.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4800,5,"turk18-color-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/bb864b0f4275437771da5fcb750dfae7.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4900,3,"turk18-color-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/3ef57412bff1c9eeadf93a007ef936fd.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5000,3,"turk18-color-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/5f794a9a9c92cd3315808d6ebc65e1df.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5100,3,"turk18-color-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/ade55e12892a04c363e0e5b44e66aaf8.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5200,5,"turk18-color-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/daef142969ad8da2638264f6189f6e76.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5300,5,"turk18-color-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/29018df3dba39a1e8f1f2788d84703d5.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5400,5,"turk18-color-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/7460f2f7b37322b937e9224f7891dc32.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
2510,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/2c63ed1d89915c5396b419656843e1ba.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2610,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/44baf4ac611a8dc726e0348971e63491.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2710,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/6254b7c75897330c1b7f60ad1f1d0bed.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2810,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/376cd885cc5edca42a5196d5e72bf1d3.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
2910,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/a2edd9b19fd34a9c1cf47e6cce40bb95.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3010,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/2a8c18f2de4c3fb257814a98c9a627dc.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3110,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/21057bdb2c718a3e59343c7f1640616d.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3210,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/95852a2709767be3ba300124b6a3ce89.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3310,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/2c1659a3fded9c42d4b5a5f9615f6989.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3410,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/ca6e68939a3a3c12d4db991016b768b1.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3510,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/29ec777e58d19d6d5b9232644b0df48d.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3610,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/76a01423b995db5361d56cbeba07ffaf.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
